Q2 2025,Table 3.4B,Employment by province and sector,Western Cape – City of Cape Town,2.2,1.8,-5,-67,57,0.85,2.2,1.8,-5,-67,57,0.85
Q2 2025,Table 3.4B,Employment by province and sector,Formal sector (Non-agricultural),2.7,1.6,-30,-49,-11,0.00,2.7,1.6,-30,-49,-11,0.00
Q2 2025,Table 3.4B,Employment by province and sector,Informal sector (Non-agricultural),8.9,9.6,22,-36,80,0.46,8.9,9.6,22,-36,80,0.46
Q2 2025,Table 3.4B,Employment by province and sector,Agriculture,42.2,46.4,-5,-15,5,0.33,42.2,46.4,-5,-15,5,0.33
Q2 2025,Table 3.4B,Employment by province and sector,Private households,8.3,17.9,8,-35,51,0.72,8.3,17.9,8,-35,51,0.72
Q2 2025,Table 3.4B,Employment by province and sector,Eastern Cape,3.4,2.6,107,-15,229,0.09,3.4,2.6,107,-15,229,0.09
Q2 2025,Table 3.4B,Employment by province and sector,Formal sector (Non-agricultural),3.2,3.5,53,-23,129,0.17,3.2,3.5,53,-23,129,0.17
Q2 2025,Table 3.4B,Employment by province and sector,Informal sector (Non-agricultural),7.0,6.1,38,-12,88,0.13,7.0,6.1,38,-12,88,0.13
Q2 2025,Table 3.4B,Employment by province and sector,Agriculture,16.4,21.1,-38,-75,-1,0.04,16.4,21.1,-38,-75,-1,0.04
Q2 2025,Table 3.4B,Employment by province and sector,Private households,16.7,9.1,54,21,87,0.00,16.7,9.1,54,21,87,0.00
Q2 2025,Table 3.4B,Employment by province and sector,Eastern Cape – Non-metro,5.5,3.5,-1,-95,93,0.99,5.5,3.5,-1,-95,93,0.99
Q2 2025,Table 3.4B,Employment by province and sector,Formal sector (Non-agricultural),5.8,5.6,40,-31,111,0.27,5.8,5.6,40,-31,111,0.27
Q2 2025,Table 3.4B,Employment by province and sector,Informal sector (Non-agricultural),9.2,8.2,-12,-66,42,0.67,9.2,8.2,-12,-66,42,0.67
Q2 2025,Table 3.4B,Employment by province and sector,Agriculture,16.8,23.2,-42,-80,-4,0.03,16.8,23.2,-42,-80,-4,0.03
Q2 2025,Table 3.4B,Employment by province and sector,Private households,20.9,13.6,13,-23,49,0.47,20.9,13.6,13,-23,49,0.47
Q2 2025,Table 3.4B,Employment by province and sector,Eastern Cape – Buffalo City,5.3,6.7,13,-25,51,0.51,5.3,6.7,13,-25,51,0.51
Q2 2025,Table 3.4B,Employment by province and sector,Formal sector (Non-agricultural),6.2,8.5,13,-24,50,0.49,6.2,8.5,13,-24,50,0.49
Q2 2025,Table 3.4B,Employment by province and sector,Informal sector (Non-agricultural),7.3,18.2,21,3,39,0.02,7.3,18.2,21,3,39,0.02
Q2 2025,Table 3.4B,Employment by province and sector,Agriculture,84.1,77.2,0,-8,8,1.00,84.1,77.2,0,-8,8,1.00
Q2 2025,Table 3.4B,Employment by province and sector,Private households,40.2,20.0,-20,-22,-18,0.00,40.2,20.0,-20,-22,-18,0.00
Q2 2025,Table 3.4B,Employment by province and sector,Eastern Cape – Nelson Mandela Bay,3.3,4.6,95,40,150,0.00,3.3,4.6,95,40,150,0.00
Q2 2025,Table 3.4B,Employment by province and sector,Formal sector (Non-agricultural),3.9,5.0,0,-19,19,1.00,3.9,5.0,0,-19,19,1.00
Q2 2025,Table 3.4B,Employment by province and sector,Informal sector (Non-agricultural),16.2,7.3,29,21,37,0.00,16.2,7.3,29,21,37,0.00
Q2 2025,Table 3.4B,Employment by province and sector,Agriculture,106.8,51.5,4,-2,10,0.20,106.8,51.5,4,-2,10,0.20
Q2 2025,Table 3.4B,Employment by province and sector,Private households,28.3,12.3,62,5,119,0.03,28.3,12.3,62,5,119,0.03
Q2 2025,Table 3.4B,Employment by province and sector,Northern Cape,6.1,6.3,-7,-28,14,0.51,6.1,6.3,-7,-28,14,0.51
Q2 2025,Table 3.4B,Employment by province and sector,Formal sector (Non-agricultural),8.0,9.1,-8,-21,5,0.23,8.0,9.1,-8,-21,5,0.23
Q2 2025,Table 3.4B,Employment by province and sector,Informal sector (Non-agricultural),8.6,15.1,1,-21,23,0.92,8.6,15.1,1,-21,23,0.92
Q2 2025,Table 3.4B,Employment by province and sector,Agriculture,18.4,12.9,0,-36,36,1.00,18.4,12.9,0,-36,36,1.00
Q2 2025,Table 3.4B,Employment by province and sector,Private households,20.1,22.6,0,-14,14,1.00,20.1,22.6,0,-14,14,1.00
Q2 2025,Table 3.4B,Employment by province and sector,Free State,1.7,3.3,-17,-23,-11,0.00,1.7,3.3,-17,-23,-11,0.00
Q2 2025,Table 3.4B,Employment by province and sector,Formal sector (Non-agricultural),3.3,5.9,3,-21,27,0.79,3.3,5.9,3,-21,27,0.79
Q2 2025,Table 3.4B,Employment by province and sector,Informal sector (Non-agricultural),9.8,12.3,-14,-58,30,0.53,9.8,12.3,-14,-58,30,0.53
Q2 2025,Table 3.4B,Employment by province and sector,Agriculture,6.8,11.0,0,-17,17,1.00,6.8,11.0,0,-17,17,1.00
Q2 2025,Table 3.4B,Employment by province and sector,Private households,10.2,14.1,-6,-23,11,0.49,10.2,14.1,-6,-23,11,0.49
Q2 2025,Table 3.4B,Employment by province and sector,Free State – Non-metro,1.9,4.4,-7,-41,27,0.68,1.9,4.4,-7,-41,27,0.68
Q2 2025,Table 3.4B,Employment by province and sector,Formal sector (Non-agricultural),4.0,6.9,-20,-38,-2,0.03,4.0,6.9,-20,-38,-2,0.03
Q2 2025,Table 3.4B,Employment by province and sector,Informal sector (Non-agricultural),13.6,10.9,-12,-42,18,0.43,13.6,10.9,-12,-42,18,0.43
Q2 2025,Table 3.4B,Employment by province and sector,Agriculture,6.6,11.4,0,-17,17,1.00,6.6,11.4,0,-17,17,1.00
Q2 2025,Table 3.4B,Employment by province and sector,Private households,10.5,15.1,24,-14,62,0.21,10.5,15.1,24,-14,62,0.21
Q2 2025,Table 3.4B,Employment by province and sector,Free State – Mangaung,3.4,4.1,-10,-28,-10,0.00,3.4,4.1,-10,-28,-10,0.00
Q2 2025,Table 3.4B,Employment by province and sector,Formal sector (Non-agricultural),5.6,10.4,23,-5,51,0.11,5.6,10.4,23,-5,51,0.11
Q2 2025,Table 3.4B,Employment by province and sector,Informal sector (Non-agricultural),8.7,29.1,-2,-34,30,0.89,8.7,29.1,-2,-34,30,0.89
Q2 2025,Table 3.4B,Employment by province and sector,Agriculture,51.4,38.2,0,-2,2,1.00,51.4,38.2,0,-2,2,1.00
Q2 2025,Table 3.4B,Employment by province and sector,Private households,22.4,35.6,-57,-13,-101,0.01,22.4,35.6,-57,-13,-101,0.01
Q2 2025,Table 3.4B,Employment by province and sector,KwaZulu-Natal,2.3,2.1,-140,-281,1,0.05,2.3,2.1,-140,-281,1,0.05
Q2 2025,Table 3.4B,Employment by province and sector,Formal sector (Non-agricultural),3.2,3.3,-50,-185,85,0.47,3.2,3.3,-50,-185,85,0.47
Q2 2025,Table 3.4B,Employment by province and sector,Informal sector (Non-agricultural),4.4,5.7,-43,-115,29,0.24,4.4,5.7,-43,-115,29,0.24
Q2 2025,Table 3.4B,Employment by province and sector,Agriculture,15.3,24.7,-33,-123,57,0.47,15.3,24.7,-33,-123,57,0.47
Q2 2025,Table 3.4B,Employment by province and sector,Private households,6.7,7.7,-14,-50,22,0.44,6.7,7.7,-14,-50,22,0.44
Q2 2025,Table 3.4B,Employment by province and sector,KwaZulu-Natal – Non-metro,3.3,2.9,-87,-187,13,0.09,3.3,2.9,-87,-187,13,0.09
Q2 2025,Table 3.4B,Employment by province and sector,Formal sector (Non-agricultural),4.6,4.3,-2,-71,67,0.95,4.6,4.3,-2,-71,67,0.95
Q2 2025,Table 3.4B,Employment by province and sector,Informal sector (Non-agricultural),6.1,7.5,-52,-97,-7,0.02,6.1,7.5,-52,-97,-7,0.02
Q2 2025,Table 3.4B,Employment by province and sector,Agriculture,16.2,26.3,-31,-120,58,0.50,16.2,26.3,-31,-120,58,0.50
Q2 2025,Table 3.4B,Employment by province and sector,Private households,9.7,11.3,-2,-28,24,0.88,9.7,11.3,-2,-28,24,0.88
Q2 2025,Table 3.4B,Employment by province and sector,KwaZulu-Natal – eThekwini,3.3,2.8,-53,-148,42,0.28,3.3,2.8,-53,-148,42,0.28
Q2 2025,Table 3.4B,Employment by province and sector,Formal sector (Non-agricultural),4.4,5.2,-48,-162,66,0.41,4.4,5.2,-48,-162,66,0.41
Q2 2025,Table 3.4B,Employment by province and sector,Informal sector (Non-agricultural),5.9,8.9,9,-49,67,0.76,5.9,8.9,9,-49,67,0.76
Q2 2025,Table 3.4B,Employment by province and sector,Agriculture,35.0,42.4,-2,-11,7,0.68,35.0,42.4,-2,-11,7,0.68
Q2 2025,Table 3.4B,Employment by province and sector,Private households,9.5,10.3,-12,-38,14,0.36,9.5,10.3,-12,-38,14,0.36
Q2 2025,Table 3.4B,Employment by province and sector,North West,4.3,3.6,8,-66,82,0.83,4.3,3.6,8,-66,82,0.83
Q2 2025,Table 3.4B,Employment by province and sector,Formal sector (Non-agricultural),4.7,3.4,-11,-60,38,0.67,4
